HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
6,13,0,24,9,40,53,85,63,96,87,85637
6,52,46,52,86,105,132,150,70,84,47,85638
0,0,0,0,0,0,0,48,0,0,20,85640
193,68,149,201,143,468,559,1385,1427,2695,2117,85641
73,204,136,117,255,458,541,536,409,198,217,85643
37,17,9,42,7,86,236,120,43,37,20,85645
54,0,47,0,0,90,84,103,111,53,125,85646
171,79,138,240,295,929,919,1355,679,875,490,85648
189,192,90,268,109,233,1286,1083,919,1382,840,85650
144,123,207,161,309,474,885,1535,1566,1049,604,85653
0,0,0,0,0,0,0,0,0,0,0,85654
84,49,25,163,128,196,391,872,673,1054,1099,85658
240,267,154,129,146,166,363,334,279,306,366,85701
451,237,674,554,663,1300,2287,3102,1412,2772,2139,85704
1644,1533,2732,1977,1853,4129,3624,3701,1611,991,509,85705
587,809,935,1535,1435,2341,3364,2909,1530,1302,513,85706
0,0,0,0,0,0,0,0,0,0,0,85707
20,13,52,29,54,124,221,318,247,83,51,85708
791,1003,1131,1675,1201,3163,4381,4228,3346,2715,1146,85710
590,1039,1009,1511,1117,1769,2582,3350,2057,1403,785,85711
777,999,976,1108,1528,2249,2783,2077,1478,1584,825,85712
726,965,1155,1400,1041,1907,2804,3502,1340,1447,471,85713
198,251,487,369,580,660,1013,638,418,336,182,85714
269,79,149,464,378,728,1043,1548,1592,1265,1277,85715
687,814,1158,895,1039,1928,2262,2948,1374,1207,947,85716
263,332,554,334,397,664,1170,1441,1538,2002,4123,85718
1448,1380,1540,1417,1124,2364,2690,2712,1530,1135,779,85719
0,0,0,0,0,0,0,0,0,0,0,85723
0,0,0,0,0,0,0,0,0,0,0,85724
0,0,0,0,0,0,0,0,0,0,0,85726
389,250,837,949,773,1453,2552,3495,1952,1913,726,85730
147,40,108,291,155,415,855,681,683,600,95,85735
90,51,56,47,287,213,277,399,184,150,29,85736
124,143,146,139,188,627,952,1421,1660,2227,2129,85737
219,119,223,268,351,609,1158,2053,1095,1809,1222,85739
348,231,501,404,489,1357,2094,2950,2375,2187,1053,85741
248,97,176,159,272,815,1131,1884,2232,2125,2015,85742
178,132,244,445,321,670,1596,2162,1758,2452,1483,85743
1151,534,912,684,661,1314,2033,3103,1838,2490,1876,85745
701,313,699,605,848,1413,2490,3285,2608,1907,733,85746
119,80,86,70,139,481,752,1521,1728,2341,1422,85747
105,82,141,234,186,435,1034,1271,1451,1594,1246,85748
105,141,40,158,303,341,648,1469,1168,1462,2156,85749
184,122,261,506,410,632,1023,2081,1164,1784,3395,85750
215,47,91,118,344,321,754,1218,1008,1327,1992,85755
134,209,320,517,614,1266,1980,3058,1450,1390,792,85756
325,231,100,242,370,562,724,1539,682,966,403,85757
177,200,350,478,454,1169,948,1464,817,819,504,85901
76,82,23,49,26,0,0,85,29,0,0,85911
20,0,31,17,20,18,8,0,31,0,0,85912
15,5,27,9,8,16,53,65,50,50,17,85920
0,0,0,0,0,0,36,0,1,0,3,85922
0,0,37,0,0,53,65,66,0,7,10,85923
40,70,33,63,38,213,205,240,63,80,79,85924
11,65,39,72,0,201,277,311,214,386,86,85925
145,27,0,0,6,0,14,7,24,6,6,85926
0,0,0,0,0,0,12,0,66,0,0,85927
8,0,13,0,51,19,59,104,74,32,16,85928
73,102,202,158,227,489,582,523,393,205,230,85929
11,16,26,5,13,39,19,62,75,33,5,85930
0,0,0,6,7,0,12,36,7,5,0,85931
0,0,0,95,0,0,0,24,75,10,0,85932
93,20,48,92,129,221,265,200,150,89,29,85933
0,19,0,25,0,29,36,0,5,5,119,85934
34,22,48,17,166,216,322,382,297,372,181,85935
119,21,16,30,30,73,114,267,216,193,0,85936
183,188,54,190,56,229,463,445,434,329,136,85937
11,67,39,46,21,73,226,206,97,134,34,85938
28,95,164,0,118,185,184,278,229,292,51,85939
7,30,44,0,0,62,34,178,29,28,28,85940
265,238,116,138,114,304,519,456,132,284,106,85941
0,0,0,0,0,0,11,0,0,0,0,85942
754,653,857,695,748,1167,2488,3181,2059,2512,2639,86001
0,0,2,4,4,0,0,0,0,0,0,86003
474,163,517,333,796,865,1543,2627,2337,2162,1717,86004
34,50,10,47,0,0,28,25,0,0,0,86011
0,0,0,0,0,0,55,55,0,60,0,86015
2,2,0,6,0,0,0,4,0,0,0,86016
0,28,0,21,56,27,0,194,82,0,87,86017
7,0,0,0,0,10,65,89,29,37,46,86018
46,29,60,82,32,61,100,92,26,41,15,86020
176,30,28,45,0,61,55,172,47,198,55,86021
9,34,27,38,19,150,127,134,75,54,27,86022
72,0,0,0,34,187,15,137,102,118,42,86023
6,1,2,8,36,20,17,107,98,71,52,86024
38,43,209,45,65,294,308,446,237,93,73,86025
0,0,0,0,0,0,0,27,0,0,0,86028
0,0,0,10,11,0,0,0,0,0,0,86029
63,26,27,36,37,75,50,80,49,43,0,86030
124,78,59,35,44,95,60,30,8,16,0,86031
3,3,13,10,29,56,60,192,96,87,32,86032
299,211,125,173,262,262,324,234,201,114,65,86033
77,80,57,74,36,44,25,70,59,24,4,86034
57,15,52,37,12,68,63,97,74,46,29,86035
5,4,0,12,32,5,20,89,13,27,14,86036
0,0,0,0,0,0,0,0,15,0,8,86038
36,62,23,21,8,67,45,44,14,65,16,86039
98,61,435,69,471,257,211,733,556,522,215,86040
21,53,24,11,18,56,59,235,33,78,35,86042
69,84,16,0,28,49,166,146,42,22,13,86043
101,199,122,125,41,128,93,101,94,34,19,86044
508,155,111,162,97,351,390,688,310,460,153,86045
49,94,129,85,103,279,425,672,411,225,233,86046
299,280,202,316,287,401,572,756,400,489,271,86047
0,0,0,0,0,0,0,0,0,0,0,86052
40,50,32,13,36,72,85,154,86,69,34,86053
95,60,27,38,25,39,58,43,39,57,15,86054
298,205,562,608,402,971,1258,2334,1073,1367,1170,86301
342,212,400,448,434,637,1372,1585,898,1328,1165,86303
170,166,310,384,420,728,978,1714,1076,1261,1308,86305
0,0,0,0,0,0,0,0,0,0,0,86313
352,550,535,1052,767,1857,2625,3368,2255,1497,944,86314
22,95,16,270,84,310,433,776,686,476,208,86315
32,60,39,95,114,145,129,249,59,68,49,86320
20,0,20,0,9,110,21,328,95,192,31,86321
217,189,182,408,250,427,745,738,308,431,215,86322
190,101,176,290,593,796,1669,1290,1155,811,365,86323
284,42,100,216,117,421,259,410,143,166,120,86324
65,35,218,42,129,142,386,647,541,365,108,86325
402,460,611,804,634,1722,1283,2055,1299,1497,386,86326
52,129,342,195,206,527,480,1356,569,706,436,86327
0,25,13,40,28,74,54,42,32,107,0,86329
10,7,10,10,21,11,34,23,14,31,34,86331
249,25,34,88,53,108,112,193,58,113,43,86332
92,52,212,199,402,182,530,409,213,246,91,86333
15,0,36,164,185,149,354,236,336,266,77,86334
10,102,148,63,337,218,473,753,191,102,92,86335
181,354,264,233,254,592,787,1249,665,673,736,86336
0,30,80,41,15,186,42,101,119,51,36,86337
3,0,6,10,30,21,19,32,32,41,20,86338
0,0,6,3,9,0,0,0,0,25,0,86343
85,184,55,50,158,274,399,973,222,576,477,86351
300,318,375,637,422,1009,2017,2439,1261,1418,703,86401
259,239,484,399,680,793,1319,1886,753,877,513,86403
180,115,280,460,473,695,1062,1299,952,1278,705,86404
222,176,338,486,420,1029,1733,2393,1901,1487,847,86406
495,397,771,1174,683,1729,2025,2347,1228,1078,597,86409
0,12,14,5,4,19,22,9,7,16,9,86411
225,229,104,471,474,718,881,1095,565,170,110,86413
187,133,317,186,284,885,784,1496,1018,924,318,86426
114,125,140,374,235,498,591,719,417,372,303,86429
30,0,45,10,28,38,42,0,50,0,0,86431
193,61,52,64,137,306,559,193,89,0,0,86432
0,0,0,0,0,0,0,26,0,0,0,86433
14,13,51,79,40,81,134,67,45,59,5,86434
0,0,0,0,0,0,0,0,0,0,0,86435
0,34,273,35,14,215,45,72,138,0,33,86436
2,0,6,2,5,0,4,7,5,1,0,86437
8,3,89,26,29,86,59,49,15,5,28,86438
121,110,69,262,129,436,417,721,412,257,200,86440
26,58,94,98,144,156,130,135,116,35,0,86441
407,507,954,978,1209,2074,2602,2859,1683,727,715,86442
0,0,0,0,0,0,0,0,0,0,0,86443
97,18,19,102,80,25,129,153,46,99,0,86444
0,10,14,0,0,8,9,37,10,0,28,86445
100,56,36,21,15,22,53,32,33,20,2,86502
482,357,266,308,378,321,428,396,213,130,89,86503
296,125,87,122,91,251,258,217,225,194,99,86504
415,242,144,144,153,258,303,192,148,91,40,86505
61,27,42,54,41,20,24,59,17,42,4,86506
130,62,50,56,21,82,86,37,18,40,0,86507
32,31,13,11,10,31,22,18,12,3,6,86508
196,149,117,88,95,112,219,144,77,71,18,86510
147,89,88,98,44,62,136,125,83,142,37,86511
142,67,39,27,48,223,127,106,59,38,3,86512
60,125,63,62,43,103,128,166,48,60,27,86514
116,77,46,95,59,189,170,175,135,110,13,86515
87,40,66,28,26,50,54,53,26,12,5,86520
55,50,33,28,14,73,42,20,28,30,12,86535
87,62,62,13,51,67,51,100,54,13,0,86538
52,66,4,17,39,14,41,28,13,5,0,86540
51,42,46,10,22,44,46,32,17,27,20,86544
66,34,36,35,21,28,53,33,25,18,0,86545
66,29,21,4,17,34,35,19,27,28,0,86547
155,47,20,26,31,52,45,80,28,18,5,86556
60,133,81,23,21,158,77,115,138,104,87,87001
404,286,580,254,646,934,1218,1430,950,623,698,87002
167,211,341,254,250,479,605,725,665,712,319,87004
0,55,0,0,0,0,0,0,0,14,17,87005
0,27,24,6,0,0,0,28,30,77,8,87006
20,0,40,19,17,39,14,60,23,9,0,87007
66,0,28,2,25,7,135,141,176,213,356,87008
139,32,0,25,4,104,50,184,17,29,5,87010
0,0,0,0,4,0,2,8,6,0,0,87011
0,7,0,0,0,47,16,34,27,14,0,87012
220,155,202,179,146,212,228,201,153,65,33,87013
25,80,27,0,0,17,32,73,20,0,25,87014
90,140,507,262,209,544,678,1160,1078,795,603,87015
21,68,29,219,129,160,216,274,103,128,18,87016
9,0,12,8,0,0,10,1,19,50,0,87017
11,19,42,19,6,28,7,2,2,0,0,87018
224,151,367,184,204,467,420,729,379,466,188,87020
41,10,20,50,140,184,137,164,80,271,26,87021
7,23,63,8,23,22,34,63,49,15,7,87022
0,0,23,14,0,79,30,38,22,9,0,87023
34,11,29,20,52,61,121,87,53,75,24,87024
19,15,40,18,28,44,59,37,72,204,177,87025
41,73,116,70,60,187,175,103,95,82,79,87026
17,5,10,30,0,10,4,21,25,0,0,87027
10,0,5,0,21,12,40,0,0,12,0,87028
12,0,16,12,0,19,28,60,0,0,0,87029
490,446,691,689,861,1476,2229,3123,1970,1759,844,87031
0,0,0,0,39,0,0,0,54,0,0,87032
28,5,32,6,36,50,85,141,51,69,12,87034
151,133,96,156,258,299,258,517,240,307,70,87035
34,9,43,77,69,19,94,136,80,46,36,87036
116,12,21,14,18,44,10,19,0,0,13,87037
9,19,20,0,0,9,20,24,12,15,0,87038
0,21,0,24,0,21,8,14,0,26,0,87040
29,23,49,15,3,32,52,45,75,24,4,87041
0,78,14,87,29,147,244,356,135,95,248,87042
12,0,31,86,15,129,285,364,219,548,521,87043
20,0,0,7,0,0,16,4,0,22,8,87044
46,15,43,75,12,72,61,99,15,29,6,87045
0,9,31,8,0,4,19,0,0,5,4,87046
10,8,44,41,30,106,164,223,435,400,376,87047
87,47,83,84,263,148,373,511,555,660,1058,87048
52,0,4,0,20,38,78,73,51,64,6,87049
0,16,0,0,17,0,0,140,135,0,0,87051
52,48,26,27,23,56,139,27,63,86,28,87052
52,65,6,35,12,29,78,60,23,22,6,87053
3,17,0,0,15,25,45,74,57,47,61,87056
132,24,115,260,121,304,442,534,599,836,750,87059
0,19,0,24,44,34,25,25,0,0,0,87061
0,11,29,101,0,43,106,119,7,6,9,87062
0,0,3,4,6,44,11,8,0,30,0,87063
8,10,5,43,0,12,0,0,0,0,0,87064
6,21,54,84,88,347,287,338,217,350,173,87068
0,0,0,9,0,0,0,0,0,0,11,87070
8,11,21,3,8,16,20,41,18,19,13,87072
6,11,3,10,5,37,48,53,37,29,13,87083
598,650,1072,822,821,1493,1162,1200,813,586,234,87102
210,237,368,207,258,714,566,1063,869,600,709,87104
820,792,1477,1199,1608,2413,2702,3238,2315,1885,868,87105
891,647,624,714,770,1365,1468,1573,1057,1398,973,87106
604,699,577,1015,682,1260,1374,2239,1456,1377,1374,87107
1181,1220,1630,1561,1216,2326,2432,2430,1217,974,609,87108
495,774,972,1315,728,2119,2614,3041,1824,2396,1933,87109
751,862,1299,726,916,1957,2479,3096,2061,2470,1447,87110
1189,751,735,677,929,1718,3422,4200,3163,4674,3985,87111
832,544,873,818,961,1682,2218,3583,2568,2369,1445,87112
148,116,192,250,191,377,663,982,645,1245,1101,87113
950,876,761,672,1039,1614,2921,5479,3899,4805,2887,87114
20,17,0,67,29,184,254,258,264,226,66,87116
0,0,0,0,0,0,0,0,0,0,0,87117
640,470,645,820,776,1712,3265,5362,4000,4764,2820,87120
790,1247,1539,1091,1502,3599,4082,5413,3167,1892,628,87121
95,84,24,89,169,260,420,935,753,1373,2843,87122
722,464,825,845,1222,1875,2776,3070,1956,2159,1975,87123
320,373,963,648,758,1632,3494,4300,3160,3331,1991,87124
274,214,229,295,667,751,1710,3693,2554,2896,1813,87144
718,495,801,452,289,712,884,1568,923,693,508,87301
67,72,83,63,46,135,113,116,72,28,35,87305
10,9,15,27,46,35,38,27,55,18,5,87310
165,167,52,83,55,144,159,127,103,49,19,87311
15,9,14,0,37,28,18,6,12,4,3,87312
137,239,164,106,78,149,349,235,211,170,30,87313
0,0,0,24,11,0,0,10,0,0,0,87315
26,18,30,13,40,37,19,46,36,42,114,87316
90,3,9,63,44,36,13,77,60,81,3,87317
105,74,26,24,45,41,127,32,29,30,4,87319
2,15,10,19,16,22,15,10,11,8,4,87320
65,106,21,61,40,81,63,74,167,87,88,87321
0,0,4,3,3,0,5,7,0,35,0,87322
181,112,154,156,56,150,192,209,48,89,65,87323
99,163,66,80,54,112,121,166,64,55,23,87325
42,41,40,36,62,71,71,74,30,36,8,87326
80,106,121,143,140,194,336,281,200,217,33,87327
76,108,57,72,67,77,131,116,69,5,30,87328
0,0,0,0,0,0,34,23,27,0,0,87347
10,19,17,29,20,8,66,23,27,4,7,87357
48,21,63,24,22,41,26,62,21,14,0,87364
64,105,75,99,67,50,111,128,126,111,4,87375
644,467,728,653,1090,1763,2359,2880,2005,1995,1301,87401
50,117,147,188,127,363,330,739,406,712,414,87402
165,180,487,230,527,796,979,1221,868,727,320,87410
35,4,89,0,23,45,91,124,23,19,47,87412
419,156,233,272,406,451,784,948,858,661,398,87413
0,0,3,56,119,63,391,127,78,52,86,87415
75,112,164,85,72,187,196,201,133,112,194,87416
107,15,11,94,140,218,301,356,214,232,18,87417
22,0,15,0,30,43,11,78,49,51,42,87418
0,0,0,23,0,18,52,52,16,17,4,87419
242,211,275,351,230,487,434,571,304,387,110,87420
32,7,19,32,24,29,108,152,72,34,7,87421
40,88,70,41,41,51,40,82,47,40,13,87455
38,26,47,34,60,35,65,66,38,11,11,87461
9,18,14,12,8,12,31,13,3,47,0,87499
229,213,217,309,254,699,1272,1174,884,1158,1396,87501
382,511,475,734,658,1528,1895,2389,2248,2115,1781,87505
311,116,160,163,233,514,778,798,640,857,1365,87506
601,364,669,1043,706,2395,2535,3827,2180,2291,1939,87507
327,155,157,198,224,462,549,1423,949,1177,1367,87508
55,0,103,0,73,0,124,0,0,68,25,87510
10,0,105,4,47,6,107,233,39,33,4,87511
0,0,0,0,0,0,0,0,35,0,0,87512
5,49,52,0,0,147,33,81,29,36,8,87513
0,24,41,0,0,41,96,36,0,81,32,87514
0,0,0,0,32,0,0,0,0,32,0,87515
0,4,0,0,17,0,0,0,20,0,0,87516
0,23,0,0,55,0,30,0,44,33,0,87517
0,0,0,0,0,0,0,0,0,0,0,87518
0,0,55,0,32,34,16,55,47,0,0,87519
26,11,31,60,30,28,104,77,58,13,66,87520
12,31,63,42,4,19,48,39,45,10,15,87521
232,34,11,60,10,62,120,152,176,120,175,87522
0,21,0,76,0,46,0,29,0,0,71,87523
0,0,0,0,34,0,0,0,0,0,0,87524
0,0,0,0,0,0,0,16,0,0,1,87525
0,30,40,0,7,15,84,17,20,0,0,87527
0,47,27,33,21,144,100,228,78,41,21,87528
118,34,53,34,105,244,193,135,139,375,169,87529
0,0,0,215,0,56,0,0,0,0,0,87530
27,0,0,0,0,62,0,47,0,7,21,87531
390,457,452,440,618,638,791,1265,681,704,461,87532
2,4,26,0,6,12,0,13,10,2,0,87533
29,9,41,15,257,54,211,82,59,79,97,87535
81,25,149,97,92,62,119,215,49,90,69,87537
19,0,60,26,0,46,28,0,19,26,0,87538
0,0,0,0,0,0,21,0,0,0,0,87539
0,0,24,8,20,139,33,95,84,63,40,87540
0,44,0,0,0,0,0,0,0,0,0,87543
145,35,65,103,78,253,489,812,1164,2093,2658,87544
13,31,42,29,106,0,45,78,82,0,21,87548
0,0,0,0,0,57,160,78,58,0,134,87549
0,0,0,0,0,48,0,25,0,0,33,87551
24,77,135,71,181,129,179,57,40,175,80,87552
24,28,57,47,53,66,99,66,37,33,13,87553
0,0,0,0,0,0,0,0,0,0,0,87554
6,78,50,88,29,67,153,243,26,34,52,87556
110,133,120,85,146,184,362,364,149,203,87,87557
11,12,0,107,0,14,31,34,4,150,12,87558
98,166,34,97,38,18,78,0,62,73,0,87560
0,0,0,0,24,24,18,25,0,47,0,87562
0,0,0,0,0,68,0,22,0,0,0,87564
0,0,72,15,0,0,0,45,21,0,0,87565
69,22,67,64,22,96,87,111,70,58,47,87566
33,7,77,11,8,26,85,115,0,22,8,87567
0,22,50,24,42,41,0,35,39,27,19,87569
269,250,488,369,318,517,569,577,290,476,746,87571
0,0,0,0,0,11,0,0,0,0,0,87573
0,0,16,0,0,0,0,18,6,0,0,87574
56,24,0,40,12,0,33,74,30,0,76,87575
24,7,14,8,0,33,27,0,0,42,0,87577
9,0,28,8,0,7,0,8,26,0,37,87578
4,5,5,25,11,18,26,111,22,99,2,87579
0,0,0,49,20,0,72,0,0,85,0,87580
0,0,0,0,0,0,0,14,0,0,0,87581
0,0,14,42,0,51,53,0,26,21,86,87582
0,16,0,40,71,0,0,0,0,79,0,87583
417,811,722,503,599,985,1107,1120,523,708,389,87701
20,22,51,0,38,145,62,173,70,31,63,87710
18,8,80,73,12,38,56,12,0,0,0,87711
0,131,0,43,0,0,37,0,0,33,0,87712
0,0,26,0,0,0,0,61,42,48,0,87713
0,80,35,52,57,115,53,74,66,47,0,87714
0,16,53,45,19,52,20,30,16,0,0,87715
7,16,20,0,0,17,17,40,18,38,1,87718
0,57,0,27,0,43,37,87,0,0,0,87722
0,0,0,82,0,0,0,0,0,38,0,87723
0,0,0,0,29,0,0,0,0,0,0,87724
2,7,9,0,27,26,44,45,4,29,4,87728
4,0,10,0,13,0,18,4,0,0,0,87729
0,0,0,3,0,0,2,0,0,1,0,87730
0,0,0,0,0,31,20,76,0,0,0,87731
22,97,24,83,51,53,205,74,42,0,26,87732
2,0,5,0,3,0,5,4,0,6,1,87733
2,4,10,23,3,5,16,39,2,3,0,87734
0,21,56,0,0,0,0,0,0,0,0,87735
0,0,14,0,0,0,0,2,0,0,0,87736
48,312,278,451,257,434,624,573,206,278,97,87740
9,24,0,0,0,16,13,65,35,14,9,87742
1,2,7,12,20,23,10,8,5,5,14,87743
0,0,23,0,16,144,55,49,47,64,0,87745
0,0,0,0,0,13,2,25,0,3,0,87746
0,13,42,75,46,79,49,146,28,93,40,87747
0,0,0,0,0,0,0,0,0,42,47,87749
0,0,0,0,0,0,0,0,0,0,0,87750
2,14,7,21,13,17,100,27,86,6,4,87752
0,0,0,19,0,20,5,0,0,0,0,87753
73,219,267,142,156,431,471,502,254,419,225,87801
0,0,0,0,0,18,12,14,0,0,0,87820
0,43,24,12,27,61,86,0,0,74,0,87821
0,0,35,33,0,0,0,8,72,61,0,87823
0,0,0,0,0,0,0,20,12,0,0,87824
17,132,80,42,97,83,93,57,40,45,25,87825
0,56,11,0,18,0,21,0,0,25,0,87827
10,0,0,0,67,0,18,17,0,8,0,87828
0,0,15,39,0,44,72,112,9,11,14,87829
8,0,33,100,22,81,57,65,0,0,7,87830
0,0,11,5,0,10,0,20,16,0,0,87831
0,25,9,11,18,0,20,0,0,0,0,87832
159,311,349,309,243,290,274,309,248,436,118,87901
16,56,0,0,0,23,88,51,91,15,0,87930
14,51,0,45,0,36,48,170,35,12,27,87931
0,0,0,0,0,0,0,51,0,0,0,87933
11,27,29,101,145,130,97,143,47,32,40,87935
0,0,62,52,36,0,66,13,0,0,20,87936
31,98,109,95,75,0,256,185,60,65,31,87937
0,0,0,0,0,13,22,0,0,0,15,87939
0,0,0,0,93,0,0,42,0,0,0,87940
40,54,57,0,0,54,40,49,0,0,0,87941
0,0,10,32,50,98,60,47,9,7,0,87942
0,8,0,0,0,47,13,0,13,0,0,87943
1121,1145,1385,1330,1520,2022,1573,2254,1315,698,312,88001
7,10,0,0,13,12,35,100,47,75,20,88002
0,0,0,0,0,0,0,0,0,0,0,88003
0,0,0,0,0,0,0,0,0,0,0,88004
443,572,742,825,580,1115,1248,2144,989,1195,703,88005
261,328,482,592,569,866,897,1126,1040,1802,655,88007
145,119,41,115,150,475,388,1145,284,671,286,88008
0,0,0,0,0,0,0,0,6,0,0,88009
742,350,443,509,742,1190,1116,2290,1397,2391,1463,88011
378,508,386,511,691,820,1692,2062,1185,1405,672,88012
12,0,3,21,19,28,76,88,24,22,21,88020
244,433,830,528,514,539,1006,1056,367,412,154,88021
15,47,17,31,0,24,57,35,46,28,0,88022
0,88,82,43,57,168,76,155,285,88,15,88023
0,0,0,0,0,0,14,0,0,0,0,88024
0,0,0,17,0,9,18,16,2,9,1,88025
30,27,62,46,47,75,94,78,33,36,19,88026
0,0,21,0,11,39,9,12,24,12,11,88027
0,11,0,0,0,48,43,17,7,0,0,88028
47,27,42,47,88,105,21,14,20,0,0,88029
420,706,819,743,652,978,1192,1410,790,605,185,88030
0,0,14,48,50,0,0,14,0,0,0,88032
0,0,0,0,0,0,0,0,0,0,0,88033
0,0,0,0,8,0,0,0,0,0,0,88034
0,0,0,0,0,9,6,0,32,7,32,88038
13,0,11,0,0,119,61,54,51,0,0,88039
0,0,7,0,0,11,0,8,0,8,0,88040
8,0,0,74,84,111,161,51,20,35,7,88041
0,47,64,11,13,0,19,13,0,15,43,88042
38,35,65,44,41,85,117,119,31,25,24,88043
0,51,172,126,135,119,72,229,87,67,80,88044
50,111,130,58,83,161,161,261,118,152,21,88045
32,0,37,96,17,26,58,54,68,43,18,88046
11,0,57,66,20,76,68,0,81,240,40,88047
0,69,55,72,15,114,234,294,149,33,0,88048
0,31,0,32,8,21,20,45,23,0,0,88049
0,0,30,6,1,0,5,0,21,6,0,88051
0,0,19,0,19,20,0,7,0,0,34,88052
0,33,0,0,7,0,0,0,1,6,0,88053
0,0,0,2,6,0,6,0,0,0,0,88055
8,0,22,5,0,3,0,53,17,0,0,88056
602,436,426,697,405,1066,904,842,664,1090,511,88061
343,388,515,409,523,479,411,440,298,301,60,88063
0,6,42,16,0,0,4,15,60,1,2,88065
58,0,76,72,33,63,193,46,0,71,0,88072
247,191,486,457,268,794,290,877,296,139,76,88081
641,764,915,923,1012,2063,2641,3425,2582,1593,727,88101
0,0,0,0,0,0,0,0,0,0,0,88103
0,0,7,5,0,10,10,69,0,6,15,88112
0,0,0,8,1,19,0,11,9,0,0,88113
0,0,0,0,0,0,0,0,10,3,12,88114
0,0,0,7,0,7,1,9,0,8,0,88115
0,8,11,7,0,19,39,29,8,24,5,88116
2,7,13,10,2,12,7,40,0,11,7,88118
5,51,56,26,75,71,35,65,62,54,15,88119
0,6,2,0,49,3,9,69,20,33,4,88120
2,11,10,4,12,10,9,3,2,4,7,88121
4,9,32,23,20,54,81,92,70,44,32,88124
0,0,0,0,1,0,10,3,7,0,3,88125
2,0,0,0,0,0,0,2,0,0,4,88126
337,444,390,427,277,770,947,966,636,863,239,88130
3,0,0,6,4,6,31,3,4,22,6,88132
0,0,9,0,0,0,0,14,0,0,0,88134
0,28,50,35,21,65,86,129,71,92,27,88135
0,0,0,0,0,8,0,5,0,3,0,88136
314,306,429,526,703,754,1270,2012,1308,1476,1052,88201
399,614,1349,845,624,1120,1737,1954,1041,927,250,88203
155,235,456,404,455,584,772,1108,494,1103,952,88210
499,475,566,361,665,1215,1240,2578,1773,2626,1998,88220
37,105,169,55,177,214,237,179,331,106,67,88230
22,20,37,43,37,147,132,229,190,253,74,88231
14,62,7,36,18,100,87,156,47,76,25,88232
525,478,811,419,510,1559,1452,2760,1582,1877,1436,88240
116,21,119,115,44,97,175,522,395,410,359,88242
6,6,2,29,5,2,0,29,19,0,0,88250
10,41,79,31,38,41,81,196,63,118,42,88252
4,5,29,4,28,25,20,35,11,46,75,88253
0,0,0,0,0,30,0,0,9,0,0,88254
0,0,0,0,0,0,0,0,0,11,0,88255
24,19,61,62,21,81,61,113,72,91,24,88256
156,96,205,269,111,318,572,1026,818,551,442,88260
0,0,0,0,0,0,0,4,0,0,0,88262
0,0,0,0,0,0,0,11,0,30,10,88263
0,0,0,0,0,0,0,0,0,0,0,88264
0,13,17,0,0,0,6,16,8,0,8,88265
0,61,13,29,12,27,68,104,91,52,44,88267
0,0,0,0,0,0,0,0,0,0,0,88268
41,49,57,11,32,50,104,36,40,34,40,88301
517,477,831,839,913,1702,2401,2655,1878,1536,821,88310
98,29,25,10,66,35,29,57,42,11,52,88311
37,43,0,49,44,205,262,185,21,274,117,88312
0,0,0,0,0,0,45,0,0,0,0,88314
7,60,42,50,45,90,190,296,78,41,56,88316
2,41,66,8,87,188,73,76,37,106,150,88317
0,0,0,18,18,12,13,55,2,21,23,88318
1,0,0,24,0,16,13,0,4,11,0,88321
0,0,0,0,0,0,0,0,0,0,0,88323
0,0,0,21,0,0,0,0,34,43,0,88324
0,0,0,0,0,94,80,119,36,68,14,88325
0,0,18,45,60,220,297,224,130,91,22,88330
0,0,0,6,21,45,26,71,0,0,0,88336
58,46,32,26,38,169,40,182,130,73,35,88337
0,0,0,0,0,0,47,0,0,0,26,88338
0,7,0,0,0,42,43,71,26,49,0,88339
106,59,73,48,101,155,149,274,84,34,29,88340
23,2,12,12,20,28,52,42,28,60,3,88341
0,5,0,0,0,0,0,0,0,0,0,88342
0,0,0,10,0,0,3,0,0,0,0,88343
0,0,0,0,0,0,0,0,18,0,7,88344
45,360,21,427,404,334,308,802,257,590,153,88345
0,33,161,108,49,160,223,0,137,121,0,88346
0,0,0,0,0,32,0,0,0,0,0,88347
0,0,91,1,24,0,5,0,38,18,24,88348
0,0,0,0,0,0,0,0,0,0,0,88349
0,0,0,45,0,0,39,24,0,0,0,88350
3,12,0,2,18,0,0,42,4,14,10,88351
16,129,20,35,44,179,283,303,234,206,110,88352
0,27,4,32,9,12,30,4,12,0,0,88353
0,0,0,0,0,0,0,50,0,0,0,88354
0,0,0,0,0,0,0,0,0,0,0,88355
35,95,150,338,285,343,311,368,170,169,125,88401
0,0,0,28,0,27,0,0,10,0,0,88410
0,0,0,0,5,0,5,7,0,9,7,88411
0,0,3,0,3,6,0,1,0,0,0,88414
41,79,118,77,108,140,163,210,115,62,29,88415
17,0,9,0,0,19,0,55,0,0,0,88416
0,0,0,0,0,0,0,0,0,0,0,88417
11,2,4,11,0,0,17,12,9,11,0,88418
0,0,0,0,2,4,0,16,21,7,0,88419
0,0,0,0,0,0,0,7,0,0,0,88421
0,0,0,0,0,19,9,0,0,5,0,88422
0,0,0,0,0,5,0,5,2,6,0,88424
81,6,24,35,69,30,101,51,29,21,4,88426
0,6,2,0,0,14,8,15,0,5,4,88427
