HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
113,53,9,0,11,57,5,52,98,77,290,2199
0,13,12,0,0,0,0,0,0,0,0,2203
24,10,10,9,17,44,114,112,211,351,1043,2210
1260,467,658,285,197,446,639,957,689,947,1008,2215
862,994,1541,1200,1039,2123,2996,3127,2720,2993,1806,2301
262,414,569,521,372,710,1089,2086,1424,2067,1242,2302
29,38,52,33,62,84,267,277,157,319,264,2322
268,105,106,180,259,540,662,1049,1088,2042,1751,2324
76,66,108,234,179,311,667,763,639,852,596,2330
65,87,128,23,130,249,263,612,552,1073,2408,2332
69,53,73,94,132,363,692,638,750,1184,859,2333
0,24,79,34,100,313,203,412,431,705,497,2338
86,36,92,161,158,84,324,594,480,1082,1785,2339
60,66,79,31,52,270,238,475,656,826,1053,2341
62,35,126,84,193,329,530,865,396,953,512,2343
79,163,235,347,137,558,1013,1689,1075,2132,1768,2346
40,30,91,58,89,205,300,525,540,882,1227,2347
90,74,232,125,162,379,570,1016,829,1602,1334,2351
69,10,58,90,119,194,237,518,498,899,1730,2356
0,0,0,0,0,0,0,0,0,12,10,2357
36,27,97,49,134,375,436,1007,945,1626,1757,2359
456,322,827,580,680,1470,2082,3586,3187,4881,5030,2360
105,10,134,209,114,380,342,618,449,1316,1182,2364
0,0,0,0,0,0,0,0,0,0,0,2366
22,25,26,16,19,52,33,194,133,254,245,2367
165,415,681,378,407,696,1365,2160,1638,2776,1593,2368
144,95,165,346,85,635,694,1076,758,1673,1226,2370
29,38,25,56,89,174,505,416,652,910,845,2375
82,42,60,32,51,141,246,378,355,649,479,2379
106,85,96,189,277,192,504,995,849,1262,824,2382
63,80,58,71,71,173,218,281,324,787,2865,2420
115,93,91,233,104,162,321,475,457,1049,3666,2421
175,136,292,249,179,342,512,855,823,1628,3338,2445
840,376,542,168,187,674,915,1536,1462,2462,4054,2446
254,101,195,120,170,326,635,1067,938,1603,2091,2451
137,136,137,96,138,226,420,945,495,1050,1159,2452
367,297,371,507,286,735,1055,1803,1488,2143,2087,2453
0,0,0,0,0,0,0,0,0,0,0,2457
105,19,70,65,116,348,372,622,594,695,1945,2458
88,47,197,127,215,155,287,486,476,842,3685,2459
46,31,83,47,101,214,168,456,448,572,1498,2460
31,8,31,8,31,92,168,211,243,445,1440,2461
33,0,10,29,18,29,16,93,23,63,238,2462
8,15,32,30,8,39,55,119,221,332,335,2464
51,36,51,76,79,132,235,330,319,840,2078,2465
87,83,96,118,82,218,116,208,301,579,1067,2466
195,122,74,72,117,308,229,540,546,1215,2586,2467
16,11,17,0,9,81,42,114,119,148,1417,2468
385,167,372,574,365,711,701,2506,2130,3446,4250,2472
269,173,346,184,245,477,779,1420,1331,2151,4185,2474
115,122,185,198,293,404,472,795,892,1365,2409,2476
234,166,215,149,157,410,725,1195,1072,1415,4033,2478
96,45,33,46,96,105,183,262,334,568,3000,2481
79,34,35,100,51,160,114,370,290,533,2120,2482
63,71,124,153,70,228,302,660,535,1175,3712,2492
181,28,167,51,31,198,117,280,133,509,2105,2493
96,36,101,43,52,227,72,329,270,706,1740,2494
93,10,189,216,157,533,761,974,808,1343,623,2532
0,0,0,15,0,0,0,65,73,37,40,2534
6,16,9,32,23,24,29,42,74,69,156,2535
86,101,243,342,333,699,1205,1333,1205,1262,1181,2536
26,16,69,27,87,83,254,350,302,444,831,2537
31,56,81,68,12,127,237,250,302,153,142,2538
39,9,20,0,44,125,230,281,206,141,302,2539
42,87,240,277,244,294,508,333,513,686,779,2540
0,0,0,0,21,49,67,48,52,32,17,2542
22,0,22,7,0,10,55,33,89,66,66,2543
0,0,0,0,14,0,36,0,0,47,0,2553
59,26,98,101,53,279,245,539,279,909,1049,2554
18,0,23,28,0,95,57,204,180,257,320,2556
91,57,16,34,63,203,174,199,230,411,282,2557
0,57,75,46,0,119,80,51,153,61,0,2558
20,28,31,84,170,228,158,292,262,325,307,2559
0,0,0,0,0,0,16,30,58,10,19,2561
18,0,23,35,0,74,104,283,139,289,282,2562
7,26,146,144,20,237,435,649,521,866,851,2563
0,0,0,0,4,0,0,32,4,29,4,2564
19,45,39,184,42,152,298,242,123,200,227,2568
86,169,157,168,294,413,710,798,483,832,351,2571
0,0,67,10,47,85,28,192,208,310,189,2575
58,13,69,80,54,75,213,140,263,434,376,2576
0,0,0,0,0,0,12,0,0,0,0,2584
185,115,597,356,378,740,864,1470,783,454,411,2601
0,14,0,0,35,29,92,141,61,269,185,2630
94,101,158,128,194,245,453,795,548,656,869,2631
47,125,126,93,123,355,361,918,626,1037,622,2632
72,61,32,116,119,177,177,271,223,351,434,2633
78,19,31,68,15,101,133,351,197,254,234,2635
0,0,0,0,0,0,0,15,0,38,15,2637
39,28,19,56,63,130,160,256,231,277,271,2638
7,54,74,42,159,204,255,266,142,149,167,2639
8,9,0,0,0,26,13,0,8,0,48,2641
27,66,84,46,117,229,265,504,403,304,326,2642
0,0,0,0,0,0,0,0,0,0,0,2643
26,0,34,14,30,156,182,119,202,511,211,2644
32,112,154,173,200,266,467,534,732,817,696,2645
26,29,46,52,56,93,75,200,70,184,100,2646
0,0,0,0,0,9,0,20,25,0,0,2647
12,61,52,78,100,248,200,428,411,810,388,2648
182,68,144,213,194,543,734,1119,905,1255,883,2649
8,0,9,0,0,62,26,56,40,119,35,2650
0,0,0,0,0,0,0,0,0,0,0,2651
0,6,12,18,0,42,61,118,5,64,32,2652
64,48,204,153,106,217,319,404,343,572,415,2653
52,23,18,75,50,73,127,320,229,221,329,2655
44,72,104,45,129,246,232,310,171,195,212,2657
7,9,45,0,16,37,34,74,26,67,116,2659
29,93,159,177,186,252,395,477,493,472,245,2660
0,0,0,0,0,0,8,33,0,0,9,2663
98,34,189,157,195,288,661,876,456,677,376,2664
0,19,17,22,17,22,6,138,0,17,25,2666
26,59,25,48,170,85,164,293,222,306,136,2667
33,17,0,29,14,65,76,244,100,218,379,2668
0,0,0,0,0,0,0,8,12,10,8,2669
6,43,25,12,19,91,65,170,54,80,114,2670
9,0,8,0,41,49,39,90,59,87,45,2671
0,0,0,0,0,0,10,66,10,25,22,2672
76,28,149,133,169,419,523,676,511,719,264,2673
57,19,102,120,137,178,412,540,452,484,534,2675
17,33,0,63,16,110,64,288,176,410,353,2702
457,258,810,619,706,1190,1695,3041,2231,3359,3012,2703
0,0,0,0,0,0,3,5,0,6,5,2713
0,26,0,62,27,41,83,174,248,267,362,2715
28,40,58,28,23,121,213,268,296,293,425,2717
60,55,22,143,42,67,164,282,475,655,374,2718
150,111,310,459,292,448,785,1190,776,1057,913,2719
397,587,845,929,729,1399,1510,2579,1620,1651,801,2720
514,656,1260,1009,736,1087,1723,1803,936,915,366,2721
211,198,800,410,609,553,1085,1286,543,758,189,2723
211,495,943,685,474,1003,1029,1398,670,585,327,2724
19,30,50,21,66,54,114,128,216,166,92,2725
28,139,136,223,273,420,543,1205,1060,1175,868,2726
23,17,56,34,87,112,212,295,248,269,510,2738
21,13,84,0,83,109,153,531,343,531,729,2739
785,826,1976,1463,1084,1971,2450,2758,1945,2077,968,2740
42,44,92,222,199,361,468,690,409,1025,499,2743
313,199,451,419,293,513,548,747,618,346,151,2744
388,236,614,367,510,708,1128,2053,1570,1617,810,2745
418,357,744,490,473,737,950,927,486,461,176,2746
70,187,469,148,211,450,532,1051,910,1583,1308,2747
64,72,283,220,168,269,438,685,651,820,1023,2748
235,162,335,300,320,552,1110,1261,1586,2131,2234,2760
31,103,80,133,126,230,150,436,566,933,772,2762
16,8,0,18,0,63,45,59,28,160,231,2763
0,15,20,42,56,76,197,234,209,341,275,2764
60,44,169,176,156,304,445,817,804,1618,1865,2766
118,38,90,175,260,258,463,604,589,1268,1335,2767
55,30,36,99,66,262,232,583,624,867,1260,2769
0,27,22,23,26,31,163,343,230,483,492,2770
47,82,193,264,127,170,557,903,1039,1291,1331,2771
129,51,105,166,224,522,477,1023,1065,1567,820,2777
15,0,0,50,36,94,217,467,365,594,504,2779
629,685,1085,592,1078,2294,2454,3215,2742,2986,1993,2780
30,111,242,222,341,471,585,1009,893,1281,1121,2790
0,27,0,0,9,0,40,27,8,36,23,2791
0,0,0,0,45,44,0,100,10,0,24,2802
13,16,0,0,15,16,96,166,96,318,104,2804
95,48,141,202,71,367,362,600,576,1291,2358,2806
0,21,23,0,34,51,50,51,64,92,43,2807
22,0,28,0,46,58,35,258,188,182,72,2808
301,113,429,400,215,669,878,1706,959,1460,1312,2809
0,0,13,0,0,30,25,0,55,165,114,2812
38,42,77,97,72,168,428,585,573,634,486,2813
85,35,129,89,45,216,247,321,457,784,495,2814
0,0,0,0,16,0,0,0,0,0,60,2815
267,238,526,517,561,888,1721,2211,1881,2680,1814,2816
32,32,0,0,0,188,198,224,343,586,558,2817
123,202,202,101,236,481,629,776,841,1481,2394,2818
16,48,91,49,0,76,207,434,382,474,575,2822
0,58,55,16,36,174,194,363,322,392,396,2825
13,0,12,0,14,13,0,99,14,78,18,2826
0,9,5,25,35,36,74,172,112,197,149,2827
29,75,54,59,178,182,341,510,463,595,665,2828
61,41,56,215,57,180,274,230,293,474,409,2830
17,0,11,52,17,48,58,192,228,253,355,2831
0,14,128,14,43,137,130,242,264,494,252,2832
0,0,34,15,29,53,53,13,97,92,29,2833
72,21,39,85,16,110,174,203,259,526,752,2835
0,0,0,0,0,0,0,21,40,14,0,2836
56,53,53,9,71,115,159,259,196,277,363,2837
0,72,90,74,76,55,190,372,133,123,167,2838
16,21,39,15,40,11,165,237,99,78,82,2839
362,419,733,485,413,944,824,1578,1256,1929,1657,2840
0,0,0,0,0,0,0,0,0,0,0,2841
207,48,396,185,187,541,833,1199,1018,1157,1002,2842
166,302,502,299,305,279,861,1481,1155,1862,1715,2852
50,11,84,110,105,94,325,507,562,858,672,2857
0,0,0,0,0,58,15,14,53,0,86,2858
16,95,29,85,107,192,132,366,608,576,267,2859
575,1149,1702,1136,1449,2103,2519,3113,2091,1642,900,2860
186,302,431,443,572,838,1470,2349,1432,1247,701,2861
338,471,673,448,553,1090,852,851,545,337,151,2863
231,429,647,532,423,885,1080,1548,2075,2884,2758,2864
94,111,332,123,123,510,566,994,812,1047,1603,2865
171,79,272,168,186,467,500,903,777,1562,2029,2871
0,0,0,42,0,42,36,15,0,0,17,2872
0,0,0,0,0,0,0,0,50,48,0,2873
14,32,19,0,36,70,122,244,217,630,826,2874
0,0,0,12,0,0,12,17,0,81,69,2875
18,13,0,8,20,18,16,0,37,0,0,2876
117,124,187,276,207,398,792,1288,1002,1123,1196,2878
90,205,375,269,443,569,839,1239,870,1789,1730,2879
63,34,56,25,17,65,20,174,152,198,238,2881
276,227,313,168,209,449,799,575,519,1051,1453,2882
151,201,291,324,330,454,570,802,482,861,548,2885
261,346,536,635,641,934,1308,2305,1678,2361,1547,2886
109,277,219,258,346,684,959,1360,1251,1755,1005,2888
250,170,455,589,445,584,1354,2236,1850,2168,1108,2889
301,187,371,490,453,758,876,1614,1020,1494,1538,2891
14,0,15,25,0,48,159,297,391,392,430,2892
540,611,635,758,621,1356,1597,2394,1663,2126,785,2893
0,0,40,0,0,0,32,102,27,96,30,2894
1029,1084,1294,1336,915,1927,2439,2723,1619,1843,731,2895
22,76,213,156,146,241,337,841,509,964,925,2896
0,0,0,14,0,73,40,151,255,91,42,2898
650,442,545,286,118,242,451,614,305,295,672,2903
776,1041,841,456,549,1487,2192,1475,1465,1374,851,2904
427,714,612,570,449,1054,1033,1346,886,1043,607,2905
476,363,431,353,483,501,846,1663,1058,1629,2891,2906
559,462,820,694,583,986,1381,1660,812,637,410,2907
441,668,740,598,831,1295,1637,2198,1588,1304,932,2908
1072,1192,1320,1136,944,1557,1615,2829,1299,1135,467,2909
85,82,356,312,291,755,1114,1651,1438,1762,468,2910
168,253,500,313,208,620,854,1239,785,1073,608,2911
0,0,0,0,0,0,0,0,0,0,0,2912
372,340,712,463,295,771,1262,1899,851,1166,638,2914
265,252,570,320,302,622,754,1221,1048,1085,749,2915
43,63,86,90,235,373,375,659,408,778,550,2916
139,163,176,204,183,194,348,689,774,811,1002,2917
337,128,425,496,561,825,1678,2123,1573,2254,1223,2919
437,366,590,656,791,1485,1918,2586,1839,2097,1375,2920
41,90,150,74,361,279,300,379,525,966,1309,2921
0,7,7,83,78,182,170,389,320,1038,1762,3031
23,0,9,23,58,25,181,149,292,698,524,3032
9,11,11,0,0,49,104,145,224,430,732,3033
10,31,0,62,45,112,95,161,225,311,475,3034
0,0,15,0,11,61,56,201,189,430,720,3036
41,13,43,10,0,98,120,213,293,512,328,3037
247,266,433,360,312,919,1535,2836,1485,2901,1801,3038
29,0,55,100,106,152,199,561,338,573,456,3042
3,12,12,16,16,16,39,106,90,197,151,3043
11,28,30,8,9,46,137,271,326,471,378,3044
178,84,140,33,97,365,541,778,605,1190,1094,3045
0,0,4,4,17,52,104,98,158,214,309,3046
25,7,26,12,16,46,21,154,113,152,70,3047
12,15,20,58,82,116,198,180,279,256,199,3048
0,16,60,14,36,83,330,322,186,752,1155,3049
109,102,82,166,246,550,608,1322,1588,1992,2289,3051
0,0,70,47,80,122,188,388,590,691,807,3052
54,42,172,153,173,478,617,1306,1297,2260,2411,3053
195,44,201,236,279,374,973,1447,1086,2423,2776,3054
46,50,160,215,334,598,696,922,874,1322,1027,3055
14,0,0,19,16,39,86,68,116,222,284,3057
308,613,563,634,633,1510,1754,1852,1918,1288,1082,3060
64,121,247,244,347,571,981,1872,1671,2823,2399,3062
213,113,139,185,328,299,566,1274,1090,1482,1286,3063
90,212,271,323,177,546,716,818,752,982,917,3064
0,0,29,18,48,100,102,229,297,542,549,3070
46,14,0,82,48,54,227,283,364,335,384,3071
26,36,67,118,78,271,380,656,588,1006,1405,3076
33,48,221,129,122,277,454,681,624,1042,473,3077
262,74,256,324,500,785,1379,1677,1410,2198,2548,3079
12,0,1,17,3,39,50,106,120,161,130,3082
32,0,0,6,12,21,56,94,68,102,113,3084
0,11,41,0,23,121,196,362,367,314,214,3086
14,0,41,88,78,128,290,638,520,1074,2139,3087
142,162,211,138,100,223,126,131,94,216,114,3101
353,283,536,667,630,1414,1957,2918,1778,2091,730,3102
373,493,706,981,552,1490,1734,3014,2007,1899,738,3103
506,351,423,460,529,1373,1656,2704,1658,2195,1634,3104
98,58,151,133,162,287,602,838,836,1087,929,3106
14,18,128,153,28,278,349,864,823,791,604,3109
23,53,40,217,202,214,426,714,843,1764,3291,3110
0,0,0,1,0,6,0,17,9,19,26,3215
0,30,23,6,33,78,124,190,167,199,83,3216
27,27,50,72,47,111,126,158,128,43,61,3217
0,7,9,13,45,48,27,42,29,47,50,3218
106,151,122,59,73,173,392,477,368,677,330,3220
15,25,17,11,49,140,66,181,111,159,93,3221
40,35,141,135,84,238,300,547,273,330,160,3222
29,54,85,92,3,80,145,337,213,159,181,3223
19,3,31,30,37,70,70,151,130,273,134,3224
11,16,28,26,29,67,130,243,287,328,76,3225
10,3,17,10,2,17,45,117,86,38,68,3226
0,13,8,6,22,25,50,77,87,83,75,3227
17,17,19,18,71,91,220,372,263,463,578,3229
4,0,15,18,13,46,73,173,87,80,42,3230
6,0,0,0,0,18,14,0,51,8,11,3231
0,0,0,9,0,0,0,8,0,17,16,3233
7,0,50,44,63,234,153,384,196,370,272,3234
88,111,207,336,169,411,538,709,583,468,177,3235
12,0,10,0,46,90,82,177,258,139,86,3237
9,3,3,0,8,11,0,8,8,0,0,3238
6,21,28,15,16,65,68,110,57,71,31,3240
5,4,4,4,24,40,58,46,45,89,24,3241
22,46,82,101,37,139,116,217,322,363,350,3242
0,4,4,3,8,18,55,78,110,79,25,3243
7,30,28,132,103,262,454,584,551,627,243,3244
3,0,15,60,55,57,106,114,131,133,113,3245
114,207,319,417,345,714,1057,1178,948,886,782,3246
52,57,33,178,25,224,374,429,478,626,572,3249
0,20,62,23,6,39,63,167,62,31,57,3251
23,90,137,107,192,216,332,398,347,409,501,3253
40,6,55,102,46,96,118,463,254,200,334,3254
5,5,18,32,10,49,60,130,171,171,224,3255
26,16,22,61,52,59,133,173,114,189,80,3256
24,34,52,53,50,106,142,326,173,300,438,3257
6,12,0,17,30,42,136,166,175,210,182,3258
0,0,0,0,17,8,14,52,24,13,25,3259
0,0,0,9,11,9,33,48,46,81,66,3260
0,20,17,44,19,41,169,347,282,408,289,3261
19,6,31,22,35,25,49,88,74,38,40,3262
0,159,175,80,71,124,134,462,152,161,173,3263
42,120,183,348,62,206,179,313,256,284,263,3264
31,47,26,21,55,82,143,187,148,106,42,3266
8,6,4,12,24,15,54,91,108,90,58,3268
11,38,19,69,26,111,88,166,168,227,229,3269
0,0,0,0,0,0,19,38,23,39,31,3273
48,107,240,41,92,410,405,854,827,832,563,3275
10,116,33,212,129,407,513,731,466,458,186,3276
23,38,24,47,52,78,85,198,178,204,185,3278
10,5,16,12,11,52,42,101,21,36,28,3279
6,10,11,19,14,40,70,92,94,104,69,3280
15,28,33,64,219,68,330,451,670,683,597,3281
8,4,7,21,8,33,46,76,40,59,44,3282
3,6,7,7,10,44,7,70,112,62,13,3284
0,0,42,18,66,111,176,232,197,157,57,3285
28,12,9,8,29,34,65,146,74,117,148,3287
7,0,0,16,109,68,106,367,254,437,410,3290
0,0,13,0,0,22,0,5,0,0,0,3291
0,0,0,0,0,11,6,7,16,0,13,3293
402,484,650,420,640,1347,1477,2260,1749,1938,1811,3301
139,85,153,254,245,488,885,1058,1051,1188,599,3303
39,0,46,71,85,105,139,238,355,688,986,3304
72,39,16,17,106,117,300,467,338,352,251,3307
277,335,584,640,621,1065,1031,2198,1358,1239,988,3431
4,59,26,45,28,91,134,141,208,158,154,3440
0,0,0,0,0,55,11,23,0,0,0,3441
4,0,9,39,24,47,108,117,78,112,58,3442
0,0,0,0,19,0,0,99,18,52,11,3443
8,9,6,36,32,58,53,72,76,132,96,3444
6,12,2,17,12,22,40,61,55,49,27,3445
75,0,86,163,107,100,294,461,418,449,254,3446
29,10,30,45,31,137,147,149,142,186,104,3447
8,5,17,2,10,19,31,82,35,58,22,3448
3,0,24,25,30,40,113,159,99,152,134,3449
14,3,4,9,12,20,68,108,64,80,68,3450
28,85,120,149,47,139,164,331,361,156,118,3451
35,0,97,149,86,258,340,346,366,240,177,3452
5,5,46,37,57,123,105,172,88,149,149,3455
3,9,14,16,20,17,49,66,37,60,23,3456
4,4,9,5,11,24,41,51,28,64,59,3457
84,34,95,74,50,318,342,396,324,488,927,3458
10,8,98,102,55,119,180,333,199,451,261,3461
2,0,0,0,17,55,85,118,35,77,171,3462
3,0,4,0,2,55,62,61,76,106,51,3464
35,11,45,34,35,100,103,122,162,115,67,3465
15,0,0,0,58,23,171,47,106,112,107,3466
3,0,7,5,17,17,44,130,126,168,111,3467
51,47,82,128,158,223,319,461,260,258,56,3470
130,129,123,153,195,333,594,415,172,439,116,3561
120,211,476,216,268,453,689,741,229,310,201,3570
28,36,57,73,75,119,112,197,142,161,66,3574
0,0,0,0,0,0,2,2,0,8,2,3575
11,39,101,91,105,199,189,187,145,182,90,3576
0,2,26,11,14,29,17,31,30,5,20,3579
6,4,4,5,19,59,73,103,51,116,105,3580
22,20,19,127,39,110,290,292,224,213,115,3581
9,44,48,78,53,146,210,212,115,95,32,3582
9,0,25,7,30,67,34,85,91,55,28,3583
14,13,91,55,93,207,227,323,195,204,77,3584
30,7,36,35,77,110,158,235,129,156,77,3585
3,0,4,2,25,18,30,46,44,50,55,3586
17,11,20,17,55,66,161,149,92,99,20,3588
21,34,31,28,29,44,94,75,27,18,15,3590
2,15,29,23,23,84,134,126,45,51,18,3592
3,6,2,9,1,17,30,29,25,45,42,3593
0,7,8,4,14,44,39,78,41,33,21,3595
0,3,25,12,28,35,14,22,15,11,3,3597
33,47,130,72,163,158,177,378,135,127,94,3598
9,0,10,3,2,23,32,36,33,19,10,3601
25,27,73,42,29,72,137,229,158,192,72,3602
121,4,85,185,133,295,252,459,448,75,107,3603
0,0,0,0,0,0,0,25,8,25,38,3604
6,3,19,12,31,23,65,61,65,81,24,3605
7,0,0,4,9,6,25,47,31,21,18,3607
8,37,29,48,21,65,232,184,155,191,277,3608
0,11,0,0,7,13,61,0,54,79,38,3609
3,0,14,17,9,21,40,64,46,13,44,3740
35,11,27,31,47,145,140,357,389,173,156,3741
168,135,418,309,457,624,771,1026,796,531,417,3743
9,8,10,21,15,37,87,103,100,144,77,3745
0,3,0,3,0,13,0,16,6,34,29,3746
24,70,40,27,23,161,329,334,304,514,333,3748
0,10,0,0,30,0,0,7,0,55,177,3750
0,0,0,0,76,35,26,40,18,41,17,3751
11,0,3,2,6,37,41,87,58,29,16,3752
0,0,0,40,3,99,115,254,168,427,132,3753
0,35,0,0,0,0,0,0,99,15,0,3754
42,78,40,47,171,145,108,369,286,381,1122,3755
0,0,14,9,0,23,13,110,19,12,0,3765
164,52,118,115,95,414,475,808,689,672,648,3766
8,14,0,15,6,7,91,58,106,94,239,3768
0,11,0,0,0,27,8,10,20,62,14,3770
0,2,9,25,17,33,29,64,55,62,32,3771
72,110,107,211,141,333,334,787,410,382,278,3773
0,0,44,16,125,80,162,166,58,95,65,3774
4,3,3,9,27,31,54,85,87,93,116,3777
2,5,7,11,5,28,26,71,55,77,39,3779
0,0,0,37,0,21,18,40,0,64,12,3780
22,9,0,0,16,48,86,149,175,125,135,3781
17,0,31,35,26,123,148,275,168,284,109,3782
60,50,70,122,101,148,274,308,235,188,262,3784
5,1,36,88,43,159,163,169,59,103,49,3785
185,219,293,397,387,672,845,1997,1164,2095,2073,3801
0,44,15,27,0,193,113,251,223,290,177,3809
0,0,0,0,45,12,76,102,250,150,109,3810
13,67,14,13,81,93,230,310,365,635,913,3811
31,25,0,34,15,107,42,35,44,43,10,3812
32,2,31,59,39,198,91,370,270,125,100,3813
23,63,80,57,66,238,132,171,144,149,30,3814
21,0,20,29,18,22,87,183,74,55,69,3816
46,29,82,37,39,38,0,44,0,39,52,3817
9,127,167,78,126,269,144,263,214,232,135,3818
8,0,16,50,61,146,133,225,261,399,305,3819
178,288,495,530,483,999,1654,2341,2189,2297,1748,3820
6,4,5,2,4,13,46,81,72,127,210,3823
243,187,150,124,88,281,298,282,280,502,873,3824
49,0,137,136,96,179,303,421,468,683,903,3825
0,0,11,24,0,145,137,204,78,250,182,3826
20,10,27,5,12,83,75,204,147,227,363,3827
15,0,74,32,68,51,145,252,45,100,93,3830
2,2,12,2,8,8,15,52,12,26,22,3832
121,148,260,230,413,568,600,1550,1084,1603,2346,3833
65,24,74,106,153,281,373,474,385,640,223,3835
19,16,14,8,25,51,67,145,68,113,47,3836
12,33,7,36,24,59,64,126,100,118,13,3837
0,26,0,55,31,75,95,97,70,139,0,3838
6,7,57,84,61,146,173,244,257,289,84,3839
43,7,34,10,17,74,92,96,198,351,537,3840
57,60,64,18,108,195,179,404,319,481,707,3841
109,134,129,294,192,410,576,1302,1032,1330,1600,3842
0,33,5,9,0,52,39,100,101,170,387,3844
0,0,12,40,0,96,101,118,110,31,105,3845
10,0,3,12,14,21,63,111,36,110,55,3846
0,0,0,0,0,0,0,54,45,78,21,3847
33,8,64,9,26,204,252,380,270,611,547,3848
15,0,36,5,49,47,57,159,94,83,35,3849
14,0,14,14,0,5,19,10,35,3,20,3850
8,36,70,68,42,118,146,365,184,364,144,3851
0,0,0,0,0,0,39,43,0,76,18,3852
11,6,17,6,12,44,25,38,41,36,17,3853
0,5,0,8,17,22,15,73,33,62,155,3854
18,24,10,17,13,77,80,224,169,172,173,3855
0,6,3,9,6,9,34,54,59,111,275,3856
116,32,129,154,169,223,443,732,656,799,569,3857
15,42,56,32,8,38,165,185,217,594,441,3858
36,67,191,0,40,136,218,432,112,405,104,3860
53,0,0,23,86,94,114,287,408,382,475,3861
0,40,21,29,32,93,81,283,232,328,583,3862
0,0,49,65,97,77,55,156,91,91,35,3864
70,0,101,0,66,193,366,663,331,781,468,3865
135,427,467,454,445,710,1361,1558,1685,1153,721,3867
43,144,68,118,158,203,124,526,307,386,108,3868
0,0,30,25,30,77,73,242,166,202,156,3869
38,15,0,10,127,114,146,368,263,363,800,3870
0,0,0,0,0,0,40,0,20,0,19,3871
21,0,40,8,42,96,111,351,146,319,116,3872
0,17,26,37,15,113,179,319,222,700,540,3873
39,76,85,235,114,356,520,791,614,665,402,3874
0,0,0,4,0,33,35,102,104,81,84,3875
228,85,156,195,165,278,781,1088,785,855,348,3878
12,9,13,36,27,77,72,138,86,66,69,3882
0,0,0,0,0,33,0,0,0,30,0,3883
22,6,0,35,0,117,145,268,156,355,274,3884
15,0,31,19,30,125,327,393,278,481,1098,3885
0,25,46,27,14,223,88,257,72,84,62,3886
27,9,21,15,12,30,96,175,179,112,76,3887
0,0,0,0,0,0,0,56,0,0,0,3890
50,0,154,102,116,537,347,266,346,491,443,3894
28,0,61,152,152,241,176,461,429,971,295,3901
0,0,22,41,0,59,125,154,144,256,197,3902
31,50,49,69,99,120,234,615,457,581,342,3903
10,55,106,102,85,301,548,561,447,646,557,3904
0,0,54,95,108,71,27,98,111,260,194,3905
26,56,20,85,56,97,383,237,347,361,207,3906
10,12,32,7,41,40,97,126,56,124,89,3907
57,70,110,21,37,284,192,366,576,689,463,3908
94,53,176,186,92,288,225,686,706,955,980,3909
0,0,0,0,0,0,74,57,0,0,28,3910
0,0,0,0,0,0,14,0,0,12,0,3911
12,22,57,54,38,68,231,181,138,183,75,4001
30,52,123,119,89,270,564,523,452,491,235,4002
0,17,23,0,0,0,7,17,29,45,25,4003
238,176,623,548,452,1083,1400,1937,1142,1395,571,4005
7,0,14,19,0,11,24,0,12,0,4,4006
0,17,65,50,45,52,184,264,205,159,163,4008
13,75,149,206,163,147,363,699,265,155,51,4009
0,47,42,36,29,62,111,117,90,45,16,4010
142,309,387,326,358,804,1165,1576,867,1385,1186,4011
